"GO.ID","Term_full","Ontology","Annotated","Significant","Expected","PValue","Gene_IDs","Gene_symbols","Algorithm","PValue_FDR"
"GO:0006511","ubiquitin-dependent protein catabolic process","BP",117,2,0.67,0.145703470501446,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0019941",NA,"BP",117,2,0.67,0.145703470501446,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0043632",NA,"BP",117,2,0.67,0.145703470501446,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0050794",NA,"BP",4232,29,24.36,0.145878746506101,"ENSCHAG00000000936, ENSCHAG00000001076, ENSCHAG00000001217, ENSCHAG00000001249, ENSCHAG00000001576, ENSCHAG00000003500, ENSCHAG00000004711, ENSCHAG00000005408, ENSCHAG00000006655, ENSCHAG00000007917, ENSCHAG00000008000, ENSCHAG00000009573, ENSCHAG00000009593, ENSCHAG00000009841, ENSCHAG00000010108, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012664, ENSCHAG00000012776, ENSCHAG00000013260, ENSCHAG00000013538, ENSCHAG00000013742, ENSCHAG00000019366, ENSCHAG00000021706, ENSCHAG00000022113, ENSCHAG00000022120, ENSCHAG00000022129, ENSCHAG00000027469, ENSCHAG00000027494","zmp:0000000711, foxm1, gsx2, ENSCHAG00000001249, pdgfra, thrb, gpr22a, pde3a, ENSCHAG00000006655, PRKAR2B, pik3cg, fzd8a, ENSCHAG00000009593, grm8a, fnbp1l, depdc1a, si:dkey-225f5.4, nr1d1, rapgefl1, cd36, ENSCHAG00000013538, magi2a, EPHB3, scinla, dr1, GNG12, gadd45ab, rorca, fsd1","classic",1
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","BP",28,1,0.16,0.149395801701508,"ENSCHAG00000022133","sec16b","classic",1
"GO:0030595","leukocyte chemotaxis","BP",28,1,0.16,0.149395801701508,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0048709","oligodendrocyte differentiation","BP",28,1,0.16,0.149395801701508,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0097529",NA,"BP",28,1,0.16,0.149395801701508,"ENSCHAG00000008000","pik3cg","classic",1
"GO:1901879",NA,"BP",28,1,0.16,0.149395801701508,"ENSCHAG00000021706","scinla","classic",1
"GO:0006470","protein dephosphorylation","BP",120,2,0.69,0.151683062235524,"ENSCHAG00000015954, ENSCHAG00000023174","ENSCHAG00000015954, ptprfa","classic",1
"GO:0030837","negative regulation of actin filament polymerization","BP",29,1,0.17,0.154303274472196,"ENSCHAG00000021706","scinla","classic",1
"GO:0031333",NA,"BP",29,1,0.17,0.154303274472196,"ENSCHAG00000021706","scinla","classic",1
"GO:0032272",NA,"BP",29,1,0.17,0.154303274472196,"ENSCHAG00000021706","scinla","classic",1
"GO:0044772","mitotic cell cycle phase transition","BP",29,1,0.17,0.154303274472196,"ENSCHAG00000001076","foxm1","classic",1
"GO:1901607",NA,"BP",29,1,0.17,0.154303274472196,"ENSCHAG00000022196","glula","classic",1
"GO:0039019",NA,"BP",30,1,0.17,0.159182854269851,"ENSCHAG00000013742","magi2a","classic",1
"GO:0042445",NA,"BP",30,1,0.17,0.159182854269851,"ENSCHAG00000022110","RDH8","classic",1
"GO:0060326","cell chemotaxis","BP",30,1,0.17,0.159182854269851,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0036211","protein modification process","BP",1222,10,7.03,0.160814586791679,"ENSCHAG00000001576, ENSCHAG00000003267, ENSCHAG00000003478, ENSCHAG00000003517, ENSCHAG00000003862, ENSCHAG00000007917, ENSCHAG00000015954, ENSCHAG00000019366, ENSCHAG00000023174, ENSCHAG00000025013","pdgfra, usp18, DYRK4, F13A1, ENSCHAG00000003862, PRKAR2B, ENSCHAG00000015954, EPHB3, ptprfa, usp46","classic",1
"GO:0050789",NA,"BP",4451,30,25.62,0.163719272502559,"ENSCHAG00000000936, ENSCHAG00000001076, ENSCHAG00000001217, ENSCHAG00000001249, ENSCHAG00000001285, ENSCHAG00000001576, ENSCHAG00000003500, ENSCHAG00000004711, ENSCHAG00000005408, ENSCHAG00000006655, ENSCHAG00000007917, ENSCHAG00000008000, ENSCHAG00000009573, ENSCHAG00000009593, ENSCHAG00000009841, ENSCHAG00000010108, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012664, ENSCHAG00000012776, ENSCHAG00000013260, ENSCHAG00000013538, ENSCHAG00000013742, ENSCHAG00000019366, ENSCHAG00000021706, ENSCHAG00000022113, ENSCHAG00000022120, ENSCHAG00000022129, ENSCHAG00000027469, ENSCHAG00000027494","zmp:0000000711, foxm1, gsx2, ENSCHAG00000001249, atp1b1a, pdgfra, thrb, gpr22a, pde3a, ENSCHAG00000006655, PRKAR2B, pik3cg, fzd8a, ENSCHAG00000009593, grm8a, fnbp1l, depdc1a, si:dkey-225f5.4, nr1d1, rapgefl1, cd36, ENSCHAG00000013538, magi2a, EPHB3, scinla, dr1, GNG12, gadd45ab, rorca, fsd1","classic",1
"GO:0006874","cellular calcium ion homeostasis","BP",31,1,0.18,0.164034697243231,"ENSCHAG00000021442","tmco1","classic",1
"GO:0007163","establishment or maintenance of cell polarity","BP",31,1,0.18,0.164034697243231,"ENSCHAG00000001285","atp1b1a","classic",1
"GO:0021515","cell differentiation in spinal cord","BP",31,1,0.18,0.164034697243231,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0045930","negative regulation of mitotic cell cycle","BP",31,1,0.18,0.164034697243231,"ENSCHAG00000012653","si:dkey-225f5.4","classic",1
"GO:0048483",NA,"BP",32,1,0.18,0.168858958680329,"ENSCHAG00000012375","sema3c","classic",1
"GO:0072657",NA,"BP",32,1,0.18,0.168858958680329,"ENSCHAG00000003243","pex26","classic",1
"GO:0051604","protein maturation","BP",130,2,0.75,0.171948989848256,"ENSCHAG00000003517, ENSCHAG00000003862","F13A1, ENSCHAG00000003862","classic",1
"GO:0023052","signaling","BP",2495,18,14.36,0.173163610763663,"ENSCHAG00000000936, ENSCHAG00000001576, ENSCHAG00000004711, ENSCHAG00000005408, ENSCHAG00000008000, ENSCHAG00000009573, ENSCHAG00000009593, ENSCHAG00000009841, ENSCHAG00000010108, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012776, ENSCHAG00000013260, ENSCHAG00000013538, ENSCHAG00000013742, ENSCHAG00000019366, ENSCHAG00000022120, ENSCHAG00000027494","zmp:0000000711, pdgfra, gpr22a, pde3a, pik3cg, fzd8a, ENSCHAG00000009593, grm8a, fnbp1l, depdc1a, si:dkey-225f5.4, rapgefl1, cd36, ENSCHAG00000013538, magi2a, EPHB3, GNG12, fsd1","classic",1
"GO:0030042","actin filament depolymerization","BP",33,1,0.19,0.173655793013037,"ENSCHAG00000021706","scinla","classic",1
"GO:0045010","actin nucleation","BP",33,1,0.19,0.173655793013037,"ENSCHAG00000021706","scinla","classic",1
"GO:0000278","mitotic cell cycle","BP",131,2,0.75,0.174000734572865,"ENSCHAG00000001076, ENSCHAG00000012653","foxm1, si:dkey-225f5.4","classic",1
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP",34,1,0.2,0.178425353821801,"ENSCHAG00000013538","ENSCHAG00000013538","classic",1
"GO:0048596","embryonic camera-type eye morphogenesis","BP",34,1,0.2,0.178425353821801,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0051716",NA,"BP",2668,19,15.36,0.178445187191597,"ENSCHAG00000000936, ENSCHAG00000001576, ENSCHAG00000003415, ENSCHAG00000004711, ENSCHAG00000005408, ENSCHAG00000008000, ENSCHAG00000009573, ENSCHAG00000009593, ENSCHAG00000009841, ENSCHAG00000010108, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012776, ENSCHAG00000013260, ENSCHAG00000013538, ENSCHAG00000013742, ENSCHAG00000019366, ENSCHAG00000022120, ENSCHAG00000027494","zmp:0000000711, pdgfra, RAD51AP1, gpr22a, pde3a, pik3cg, fzd8a, ENSCHAG00000009593, grm8a, fnbp1l, depdc1a, si:dkey-225f5.4, rapgefl1, cd36, ENSCHAG00000013538, magi2a, EPHB3, GNG12, fsd1","classic",1
"GO:0008652",NA,"BP",35,1,0.2,0.183167793840233,"ENSCHAG00000022196","glula","classic",1
"GO:0043244",NA,"BP",35,1,0.2,0.183167793840233,"ENSCHAG00000021706","scinla","classic",1
"GO:0044281",NA,"BP",528,5,3.04,0.186946513951198,"ENSCHAG00000002578, ENSCHAG00000008180, ENSCHAG00000012097, ENSCHAG00000021596, ENSCHAG00000022196","gmpr, si:dkey-145c18.3, atp5mc1, pfas, glula","classic",1
"GO:0050900","leukocyte migration","BP",36,1,0.21,0.187883264959715,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0051261",NA,"BP",36,1,0.21,0.187883264959715,"ENSCHAG00000021706","scinla","classic",1
"GO:1902600","proton transmembrane transport","BP",36,1,0.21,0.187883264959715,"ENSCHAG00000012097","atp5mc1","classic",1
"GO:0051603","proteolysis involved in protein catabolic process","BP",138,2,0.79,0.18847169711703,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0042742","defense response to bacterium","BP",37,1,0.21,0.192571918233967,"ENSCHAG00000013260","cd36","classic",1
"GO:0048048","embryonic eye morphogenesis","BP",37,1,0.21,0.192571918233967,"ENSCHAG00000009573","fzd8a","classic",1
"GO:1902904",NA,"BP",37,1,0.21,0.192571918233967,"ENSCHAG00000021706","scinla","classic",1
"GO:0051494",NA,"BP",38,1,0.22,0.197233903883599,"ENSCHAG00000021706","scinla","classic",1
"GO:0007154","cell communication","BP",2550,18,14.68,0.199076692098931,"ENSCHAG00000000936, ENSCHAG00000001576, ENSCHAG00000004711, ENSCHAG00000005408, ENSCHAG00000008000, ENSCHAG00000009573, ENSCHAG00000009593, ENSCHAG00000009841, ENSCHAG00000010108, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012776, ENSCHAG00000013260, ENSCHAG00000013538, ENSCHAG00000013742, ENSCHAG00000019366, ENSCHAG00000022120, ENSCHAG00000027494","zmp:0000000711, pdgfra, gpr22a, pde3a, pik3cg, fzd8a, ENSCHAG00000009593, grm8a, fnbp1l, depdc1a, si:dkey-225f5.4, rapgefl1, cd36, ENSCHAG00000013538, magi2a, EPHB3, GNG12, fsd1","classic",1
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",144,2,0.83,0.201007170965302,"ENSCHAG00000009619, ENSCHAG00000009643","ENSCHAG00000009619, CDH20","classic",1
"GO:0043207",NA,"BP",144,2,0.83,0.201007170965302,"ENSCHAG00000003470, ENSCHAG00000013260","ly86, cd36","classic",1
"GO:0051707",NA,"BP",144,2,0.83,0.201007170965302,"ENSCHAG00000003470, ENSCHAG00000013260","ly86, cd36","classic",1
"GO:0031076","embryonic camera-type eye development","BP",39,1,0.22,0.201869371300629,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0032835","glomerulus development","BP",39,1,0.22,0.201869371300629,"ENSCHAG00000013742","magi2a","classic",1
"GO:0009607",NA,"BP",145,2,0.83,0.2031065438165,"ENSCHAG00000003470, ENSCHAG00000013260","ly86, cd36","classic",1
"GO:0043412",NA,"BP",1290,10,7.42,0.203663404418117,"ENSCHAG00000001576, ENSCHAG00000003267, ENSCHAG00000003478, ENSCHAG00000003517, ENSCHAG00000003862, ENSCHAG00000007917, ENSCHAG00000015954, ENSCHAG00000019366, ENSCHAG00000023174, ENSCHAG00000025013","pdgfra, usp18, DYRK4, F13A1, ENSCHAG00000003862, PRKAR2B, ENSCHAG00000015954, EPHB3, ptprfa, usp46","classic",1
"GO:0006139","nucleobase-containing compound metabolic process","BP",2241,16,12.9,0.206163682448248,"ENSCHAG00000001076, ENSCHAG00000001217, ENSCHAG00000001249, ENSCHAG00000002578, ENSCHAG00000003415, ENSCHAG00000003500, ENSCHAG00000004743, ENSCHAG00000006655, ENSCHAG00000008180, ENSCHAG00000012097, ENSCHAG00000012664, ENSCHAG00000012759, ENSCHAG00000021529, ENSCHAG00000021596, ENSCHAG00000022113, ENSCHAG00000027469","foxm1, gsx2, ENSCHAG00000001249, gmpr, RAD51AP1, thrb, dus4l, ENSCHAG00000006655, si:dkey-145c18.3, atp5mc1, nr1d1, casc3, magoh, pfas, dr1, rorca","classic",1
"GO:0051650",NA,"BP",40,1,0.23,0.206478469052987,"ENSCHAG00000022133","sec16b","classic",1
"GO:0007492","endoderm development","BP",41,1,0.24,0.211061344888988,"ENSCHAG00000000664","rasl11b","classic",1
"GO:0007623","circadian rhythm","BP",41,1,0.24,0.211061344888988,"ENSCHAG00000012664","nr1d1","classic",1
"GO:0021510","spinal cord development","BP",41,1,0.24,0.211061344888988,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0055074","calcium ion homeostasis","BP",41,1,0.24,0.211061344888988,"ENSCHAG00000021442","tmco1","classic",1
"GO:0051648",NA,"BP",42,1,0.24,0.215618145741784,"ENSCHAG00000022133","sec16b","classic",1
"GO:0051668",NA,"BP",42,1,0.24,0.215618145741784,"ENSCHAG00000003243","pex26","classic",1
"GO:0098742",NA,"BP",151,2,0.87,0.215754545365396,"ENSCHAG00000009619, ENSCHAG00000009643","ENSCHAG00000009619, CDH20","classic",1
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","BP",153,2,0.88,0.219987982856138,"ENSCHAG00000001576, ENSCHAG00000019366","pdgfra, EPHB3","classic",1
"GO:0044419",NA,"BP",153,2,0.88,0.219987982856138,"ENSCHAG00000003470, ENSCHAG00000013260","ly86, cd36","classic",1
"GO:0006661","phosphatidylinositol biosynthetic process","BP",43,1,0.25,0.220149017733792,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0030833","regulation of actin filament polymerization","BP",43,1,0.25,0.220149017733792,"ENSCHAG00000021706","scinla","classic",1
"GO:0032271",NA,"BP",43,1,0.25,0.220149017733792,"ENSCHAG00000021706","scinla","classic",1
"GO:0048511",NA,"BP",43,1,0.25,0.220149017733792,"ENSCHAG00000012664","nr1d1","classic",1
"GO:0016311","dephosphorylation","BP",154,2,0.89,0.22210755403159,"ENSCHAG00000015954, ENSCHAG00000023174","ENSCHAG00000015954, ptprfa","classic",1
"GO:0001932","regulation of protein phosphorylation","BP",44,1,0.25,0.224654106181096,"ENSCHAG00000007917","PRKAR2B","classic",1
"GO:0043254",NA,"BP",44,1,0.25,0.224654106181096,"ENSCHAG00000021706","scinla","classic",1
"GO:0008202","steroid metabolic process","BP",45,1,0.26,0.22913355559783,"ENSCHAG00000022110","RDH8","classic",1
"GO:0007005","mitochondrion organization","BP",46,1,0.26,0.233587509700534,"ENSCHAG00000025006","spata18","classic",1
"GO:0008064",NA,"BP",47,1,0.27,0.238016111412484,"ENSCHAG00000021706","scinla","classic",1
"GO:0010817",NA,"BP",47,1,0.27,0.238016111412484,"ENSCHAG00000022110","RDH8","classic",1
"GO:0030832",NA,"BP",47,1,0.27,0.238016111412484,"ENSCHAG00000021706","scinla","classic",1
"GO:0070121","Kupffer's vesicle development","BP",47,1,0.27,0.238016111412484,"ENSCHAG00000004711","gpr22a","classic",1
"GO:0006814","sodium ion transport","BP",48,1,0.28,0.24241950286801,"ENSCHAG00000001285","atp1b1a","classic",1
"GO:0006936","muscle contraction","BP",49,1,0.28,0.246797825416775,"ENSCHAG00000016765","lsp1a","classic",1
"GO:0010001","glial cell differentiation","BP",49,1,0.28,0.246797825416775,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0030041","actin filament polymerization","BP",49,1,0.28,0.246797825416775,"ENSCHAG00000021706","scinla","classic",1
"GO:0035556","intracellular signal transduction","BP",589,5,3.39,0.250577455772928,"ENSCHAG00000000936, ENSCHAG00000008000, ENSCHAG00000011503, ENSCHAG00000012653, ENSCHAG00000012776","zmp:0000000711, pik3cg, depdc1a, si:dkey-225f5.4, rapgefl1","classic",1
"GO:0042325","regulation of phosphorylation","BP",50,1,0.29,0.251151219628049,"ENSCHAG00000007917","PRKAR2B","classic",1
"GO:0098662",NA,"BP",168,2,0.97,0.251929309590598,"ENSCHAG00000012097, ENSCHAG00000021442","atp5mc1, tmco1","classic",1
"GO:0072006",NA,"BP",51,1,0.29,0.255479825294939,"ENSCHAG00000013742","magi2a","classic",1
"GO:0010639",NA,"BP",52,1,0.3,0.259783781438617,"ENSCHAG00000021706","scinla","classic",1
"GO:0019362",NA,"BP",52,1,0.3,0.259783781438617,"ENSCHAG00000008180","si:dkey-145c18.3","classic",1
"GO:0042063","gliogenesis","BP",52,1,0.3,0.259783781438617,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0046474",NA,"BP",52,1,0.3,0.259783781438617,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0046496",NA,"BP",52,1,0.3,0.259783781438617,"ENSCHAG00000008180","si:dkey-145c18.3","classic",1
"GO:0006396","RNA processing","BP",309,3,1.78,0.262602708631779,"ENSCHAG00000004743, ENSCHAG00000012759, ENSCHAG00000021529","dus4l, casc3, magoh","classic",1
"GO:0009605",NA,"BP",310,3,1.78,0.264162473975114,"ENSCHAG00000003470, ENSCHAG00000008000, ENSCHAG00000013260","ly86, pik3cg, cd36","classic",1
"GO:0008610","lipid biosynthetic process","BP",175,2,1.01,0.266899498570515,"ENSCHAG00000008000, ENSCHAG00000022110","pik3cg, RDH8","classic",1
"GO:0003012",NA,"BP",54,1,0.31,0.268318297406498,"ENSCHAG00000016765","lsp1a","classic",1
"GO:0006873",NA,"BP",54,1,0.31,0.268318297406498,"ENSCHAG00000021442","tmco1","classic",1
"GO:0006887","exocytosis","BP",54,1,0.31,0.268318297406498,"ENSCHAG00000015924","SYT8","classic",1
"GO:0030003",NA,"BP",54,1,0.31,0.268318297406498,"ENSCHAG00000021442","tmco1","classic",1
"GO:0032984",NA,"BP",54,1,0.31,0.268318297406498,"ENSCHAG00000021706","scinla","classic",1
"GO:0072594",NA,"BP",54,1,0.31,0.268318297406498,"ENSCHAG00000003243","pex26","classic",1
"GO:0042221",NA,"BP",313,3,1.8,0.268849208039884,"ENSCHAG00000008000, ENSCHAG00000013260, ENSCHAG00000025006","pik3cg, cd36, spata18","classic",1
"GO:0008033","tRNA processing","BP",55,1,0.32,0.27254913145101,"ENSCHAG00000004743","dus4l","classic",1
"GO:0030239","myofibril assembly","BP",55,1,0.32,0.27254913145101,"ENSCHAG00000016547","tnni2a.4","classic",1
"GO:0031399",NA,"BP",55,1,0.32,0.27254913145101,"ENSCHAG00000007917","PRKAR2B","classic",1
"GO:0046034","ATP metabolic process","BP",55,1,0.32,0.27254913145101,"ENSCHAG00000012097","atp5mc1","classic",1
"GO:0170033",NA,"BP",55,1,0.32,0.27254913145101,"ENSCHAG00000022196","glula","classic",1
"GO:0006952","defense response","BP",178,2,1.02,0.273318220257085,"ENSCHAG00000003470, ENSCHAG00000013260","ly86, cd36","classic",1
"GO:0070647",NA,"BP",179,2,1.03,0.275457661221177,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0046907","intracellular transport","BP",318,3,1.83,0.27668329787,"ENSCHAG00000003243, ENSCHAG00000004827, ENSCHAG00000022133","pex26, bcap29, sec16b","classic",1
"GO:0019220",NA,"BP",56,1,0.32,0.276755864421214,"ENSCHAG00000007917","PRKAR2B","classic",1
"GO:0045017",NA,"BP",56,1,0.32,0.276755864421214,"ENSCHAG00000008000","pik3cg","classic",1
"GO:0051174",NA,"BP",56,1,0.32,0.276755864421214,"ENSCHAG00000007917","PRKAR2B","classic",1
"GO:0072524",NA,"BP",56,1,0.32,0.276755864421214,"ENSCHAG00000008180","si:dkey-145c18.3","classic",1
"GO:0043687",NA,"BP",180,2,1.04,0.277596920773272,"ENSCHAG00000003267, ENSCHAG00000025013","usp18, usp46","classic",1
"GO:0098655","cation transmembrane transport","BP",180,2,1.04,0.277596920773272,"ENSCHAG00000012097, ENSCHAG00000021442","atp5mc1, tmco1","classic",1
"GO:0098660",NA,"BP",180,2,1.04,0.277596920773272,"ENSCHAG00000012097, ENSCHAG00000021442","atp5mc1, tmco1","classic",1
"GO:0010927",NA,"BP",57,1,0.33,0.280938631541092,"ENSCHAG00000016547","tnni2a.4","classic",1
"GO:0032989",NA,"BP",57,1,0.33,0.280938631541092,"ENSCHAG00000016547","tnni2a.4","classic",1
"GO:0060070","canonical Wnt signaling pathway","BP",57,1,0.33,0.280938631541092,"ENSCHAG00000009573","fzd8a","classic",1
"GO:0032774",NA,"BP",1559,11,8.97,0.281127856268769,"ENSCHAG00000001076, ENSCHAG00000001217, ENSCHAG00000001249, ENSCHAG00000003500, ENSCHAG00000004743, ENSCHAG00000006655, ENSCHAG00000012664, ENSCHAG00000012759, ENSCHAG00000021529, ENSCHAG00000022113, ENSCHAG00000027469","foxm1, gsx2, ENSCHAG00000001249, thrb, dus4l, ENSCHAG00000006655, nr1d1, casc3, magoh, dr1, rorca","classic",1
"GO:0006974","cellular response to DNA damage stimulus","BP",183,2,1.05,0.284012936669991,"ENSCHAG00000000936, ENSCHAG00000003415","zmp:0000000711, RAD51AP1","classic",1
"GO:0007346","regulation of mitotic cell cycle","BP",58,1,0.33,0.28509756728753,"ENSCHAG00000012653","si:dkey-225f5.4","classic",1
"GO:0141187",NA,"BP",1570,11,9.04,0.289079925434703,"ENSCHAG00000001076, ENSCHAG00000001217, ENSCHAG00000001249, ENSCHAG00000003500, ENSCHAG00000004743, ENSCHAG00000006655, ENSCHAG00000012664, ENSCHAG00000012759, ENSCHAG00000021529, ENSCHAG00000022113, ENSCHAG00000027469","foxm1, gsx2, ENSCHAG00000001249, thrb, dus4l, ENSCHAG00000006655, nr1d1, casc3, magoh, dr1, rorca","classic",1
"GO:0051129",NA,"BP",59,1,0.34,0.289232805394388,"ENSCHAG00000021706","scinla","classic",1
"GO:0003002",NA,"BP",326,3,1.88,0.289268545088954,"ENSCHAG00000004711, ENSCHAG00000009573, ENSCHAG00000021706","gpr22a, fzd8a, scinla","classic",1
"GO:0022411",NA,"BP",60,1,0.35,0.293344478856534,"ENSCHAG00000021706","scinla","classic",1
"GO:0006886","intracellular protein transport","BP",188,2,1.08,0.294696487872182,"ENSCHAG00000003243, ENSCHAG00000004827","pex26, bcap29","classic",1
"GO:0009617","response to bacterium","BP",61,1,0.35,0.297432719933869,"ENSCHAG00000013260","cd36","classic",1
"GO:0051258","protein polymerization","BP",61,1,0.35,0.297432719933869,"ENSCHAG00000021706","scinla","classic",1
"GO:0007389","pattern specification process","BP",333,3,1.92,0.300321060978027,"ENSCHAG00000004711, ENSCHAG00000009573, ENSCHAG00000021706","gpr22a, fzd8a, scinla","classic",1
"GO:0008544","epidermis development","BP",62,1,0.36,0.301497660155322,"ENSCHAG00000001285","atp1b1a","classic",1
"GO:0110053",NA,"BP",62,1,0.36,0.301497660155322,"ENSCHAG00000021706","scinla","classic",1
"GO:0170039",NA,"BP",62,1,0.36,0.301497660155322,"ENSCHAG00000022196","glula","classic",1
"GO:0009144",NA,"BP",63,1,0.36,0.305539430322832,"ENSCHAG00000012097","atp5mc1","classic",1
"GO:0009205",NA,"BP",63,1,0.36,0.305539430322832,"ENSCHAG00000012097","atp5mc1","classic",1
"GO:0006996","organelle organization","BP",794,6,4.57,0.306056770533134,"ENSCHAG00000003243, ENSCHAG00000016547, ENSCHAG00000021706, ENSCHAG00000022133, ENSCHAG00000025006, ENSCHAG00000027494","pex26, tnni2a.4, scinla, sec16b, spata18, fsd1","classic",1
"GO:0007626","locomotory behavior","BP",64,1,0.37,0.309558160515298,"ENSCHAG00000012664","nr1d1","classic",1
"GO:0048565","digestive tract development","BP",64,1,0.37,0.309558160515298,"ENSCHAG00000004711","gpr22a","classic",1
"GO:0055082",NA,"BP",64,1,0.37,0.309558160515298,"ENSCHAG00000021442","tmco1","classic",1
"GO:0009199",NA,"BP",65,1,0.37,0.313553980092517,"ENSCHAG00000012097","atp5mc1","classic",1
"GO:0006897","endocytosis","BP",66,1,0.38,0.3175270176991,"ENSCHAG00000010108","fnbp1l","classic",1
