BarentSea	NorthSea	Norway_Costal	45353.6	47181.4	274974	228047	244182	262503	242.442	14780.3	264283
BarentSea	NorthSea	Norway_Pelagic	45102.1	45480.5	275305	244536	243313	261695	14763.2	13207.6	262125
BarentSea	NorthSea	UK	44964.5	44828.6	278562	233832	244902	264687	107.094	11393.6	264552
BarentSea	NorthSea	Vancouver	55201.7	252841	44168.4	58493.1	244710	66365.3	267167	255724	264093
BarentSea	NorthSea	WhiteSea	47482.7	292221	59469.1	2266.22	244599	19951.5	235076	232606	264691
BarentSea	Norway_Costal	Norway_Pelagic	47055.7	45610.4	274552	244404	226954	261801	15606.8	-461.942	260380
BarentSea	Norway_Costal	UK	47787.4	45813.9	275168	233822	228415	264656	4485.24	1033.67	262698
BarentSea	Norway_Costal	Vancouver	56064.9	251906	44401.5	58499.6	228212	66527.5	266041	239857	262374
BarentSea	Norway_Costal	WhiteSea	48009.6	290937	59952.5	2224.89	228442	19851.2	233250	216501	262865
BarentSea	Norway_Pelagic	UK	46181.7	45668.9	275170	232707	245101	262946	3223.48	15947.3	262432
